feature_name,original_columns,feature_type,data_type,unit,formula,description,dataset,task,temporal_behavior,lookback,available_at_prediction_time,leakage_status,missing_rate,variance,unique_count,status,removal_reason
sensor_499,499,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 499,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,105476.42437789941,703,KEEP,Passes variance and completeness screening
sensor_500,500,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 500,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,104331.20301750704,648,KEEP,Passes variance and completeness screening
sensor_501,501,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 501,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_502,502,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 502,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_503,503,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 503,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_504,504,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 504,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_505,505,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 505,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_506,506,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 506,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_507,507,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 507,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_508,508,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 508,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_509,509,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 509,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_510,510,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 510,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,1420.666932711732,1498,KEEP,Passes variance and completeness screening
sensor_511,511,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 511,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,108678.8015108692,586,KEEP,Passes variance and completeness screening
sensor_512,512,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 512,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_513,513,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 513,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_514,514,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 514,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_515,515,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 515,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_516,516,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 516,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.6496490108487556,116.29206713838936,498,REMOVE,Excessive missingness (65.0% > 50%)
sensor_517,517,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 517,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.6496490108487556,23.918588850907625,543,REMOVE,Excessive missingness (65.0% > 50%)
sensor_518,518,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 518,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.6496490108487556,22.239659312418997,542,REMOVE,Excessive missingness (65.0% > 50%)
sensor_519,519,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 519,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.4562858966177409,250.09587596162535,836,KEEP,Passes variance and completeness screening
sensor_520,520,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 520,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,32.51698245164063,1536,KEEP,Passes variance and completeness screening
sensor_521,521,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 521,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,10634.352249241356,9,KEEP,Passes variance and completeness screening
sensor_522,522,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 522,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,50.472995257663,1562,KEEP,Passes variance and completeness screening
sensor_523,523,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 523,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,17.202425110957847,1040,KEEP,Passes variance and completeness screening
sensor_524,524,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 524,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,426.9766858652175,1543,KEEP,Passes variance and completeness screening
sensor_525,525,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 525,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,15.36929902068684,1526,KEEP,Passes variance and completeness screening
sensor_526,526,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 526,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,0.9185833359574673,1514,KEEP,Passes variance and completeness screening
sensor_527,527,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 527,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,3.5671786090389914,1549,KEEP,Passes variance and completeness screening
sensor_528,528,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 528,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.00574345883854499,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_529,529,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 529,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.00574345883854499,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_530,530,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 530,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.00574345883854499,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_531,531,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 531,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.00574345883854499,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_532,532,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 532,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.00574345883854499,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_533,533,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 533,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.00574345883854499,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_534,534,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 534,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.00574345883854499,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_535,535,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 535,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.00574345883854499,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_536,536,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 536,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.00574345883854499,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_537,537,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 537,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.00574345883854499,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_538,538,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 538,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.00574345883854499,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_539,539,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 539,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.005105296745373325,1.5697910818881629,333,KEEP,Passes variance and completeness screening
sensor_540,540,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 540,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.005105296745373325,0.5357190761421322,336,KEEP,Passes variance and completeness screening
sensor_541,541,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 541,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.005105296745373325,8.388992772650475,336,KEEP,Passes variance and completeness screening
sensor_542,542,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 542,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,7.489852087299698e-06,102,KEEP,Passes variance and completeness screening
sensor_543,543,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 543,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,2.3517591658972278e-06,71,KEEP,Passes variance and completeness screening
sensor_544,544,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 544,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,8.733216214670338e-08,21,REMOVE,"Near-zero/zero variance (var=8.73e-08, unique=21)"
sensor_545,545,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 545,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,1.7306566992676844,273,KEEP,Passes variance and completeness screening
sensor_546,546,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 546,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.16592214422463306,0.15137220405833354,1047,KEEP,Passes variance and completeness screening
sensor_547,547,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 547,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.16592214422463306,25.642953934214507,1023,KEEP,Passes variance and completeness screening
sensor_548,548,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 548,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.16592214422463306,11.49564854089243,964,KEEP,Passes variance and completeness screening
sensor_549,549,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 549,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.16592214422463306,0.45339449725334546,1048,KEEP,Passes variance and completeness screening
sensor_550,550,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 550,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.16592214422463306,24.670631512259934,747,KEEP,Passes variance and completeness screening
sensor_551,551,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 551,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.16592214422463306,1.8526403049429916,213,KEEP,Passes variance and completeness screening
sensor_552,552,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 552,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.16592214422463306,0.07630336949571809,973,KEEP,Passes variance and completeness screening
sensor_553,553,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 553,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.16592214422463306,4.807702119436477,1077,KEEP,Passes variance and completeness screening
sensor_554,554,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 554,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.16592214422463306,0.35862371543244004,1000,KEEP,Passes variance and completeness screening
sensor_555,555,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 555,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.16592214422463306,1239.5717370888,1085,KEEP,Passes variance and completeness screening
sensor_556,556,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 556,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.16592214422463306,1.638421557353267,1070,KEEP,Passes variance and completeness screening
sensor_557,557,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 557,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.16592214422463306,3.4985212478287133,1062,KEEP,Passes variance and completeness screening
sensor_558,558,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 558,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.007032421964754223,365,KEEP,Passes variance and completeness screening
sensor_559,559,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 559,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.04055868524944201,399,KEEP,Passes variance and completeness screening
sensor_560,560,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 560,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.0026602720685330035,345,KEEP,Passes variance and completeness screening
sensor_561,561,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 561,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,361.99177433938644,414,KEEP,Passes variance and completeness screening
sensor_562,562,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 562,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.1742182514358647,58.22583161182734,873,KEEP,Passes variance and completeness screening
sensor_563,563,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 563,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.1742182514358647,0.014824952454537629,785,KEEP,Passes variance and completeness screening
sensor_564,564,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 564,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.1742182514358647,6.935760827293797,581,KEEP,Passes variance and completeness screening
sensor_565,565,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 565,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.1742182514358647,0.006580836421564936,753,KEEP,Passes variance and completeness screening
sensor_566,566,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 566,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.1742182514358647,1.0665956113661423,887,KEEP,Passes variance and completeness screening
sensor_567,567,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 567,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.1742182514358647,0.0010732798612670055,619,KEEP,Passes variance and completeness screening
sensor_568,568,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 568,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.1742182514358647,0.9932996100845772,887,KEEP,Passes variance and completeness screening
sensor_569,569,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 569,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.1742182514358647,104.31138124241882,897,KEEP,Passes variance and completeness screening
sensor_570,570,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 570,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,306.2407606984486,814,KEEP,Passes variance and completeness screening
sensor_571,571,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 571,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,0.07568652701397191,811,KEEP,Passes variance and completeness screening
sensor_572,572,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 572,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,7448.498015119964,518,KEEP,Passes variance and completeness screening
sensor_573,573,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 573,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,0.061741377911449506,754,KEEP,Passes variance and completeness screening
sensor_574,574,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 574,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,724.6944964490278,830,KEEP,Passes variance and completeness screening
sensor_575,575,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 575,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,0.00459563574534154,599,KEEP,Passes variance and completeness screening
sensor_576,576,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 576,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,286.3327187618893,820,KEEP,Passes variance and completeness screening
sensor_577,577,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 577,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,155.88189176043318,851,KEEP,Passes variance and completeness screening
sensor_578,578,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 578,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.6056158264199106,0.0001376001765511164,322,REMOVE,Excessive missingness (60.6% > 50%)
sensor_579,579,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 579,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.6056158264199106,9.293216209553481e-05,260,REMOVE,Excessive missingness (60.6% > 50%)
sensor_580,580,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 580,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.6056158264199106,9.709367725658652e-06,120,REMOVE,Excessive missingness (60.6% > 50%)
sensor_581,581,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 581,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.6056158264199106,7659.919529835849,611,REMOVE,Excessive missingness (60.6% > 50%)
sensor_582,582,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 582,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,1.1589429400315817e-05,171,KEEP,Passes variance and completeness screening
